WordID	MnID	Wd	SoundFile	PoS	Stem	Accent	Category	Description	Variation	RelatedWords	ExampleSentence																	
4683		まびとぅ	ikmvoc_4683.wav	名詞		C		3歳以上のこども［昔は３歳までに死ぬ子供が多かった］		まーにんぎん	やらびゃー　んめ　まびとぅん　なりーにゃーん（子供はやっと（生き延びて）三歳以上になった）。																	
4685		まふ	ikmvoc_4685.wav	動詞	k語幹	A		（煙などが）立ち込める、充満する	まつ		うまんな　たばくぬ　きゅーすぬどぅ　まきゅー（ここには　たばこの煙が充満している）。																	
4686		まふ	ikmvoc_4686.wav	動詞	k語幹	A		（網などを）巻き取る；（ひもなどを）ねじり合わせて編む；（ねじなどを）巻く	まつ		あんぬ　まき（網を巻きとれ）。	とけーぬ　にじゅー　まつ（時計のねじを巻く）。																
4688		まぶゆ	ikmvoc_4688.wav	名詞		B	〘魚〙	〘魚〙テングハギ			まぶゆぬ　っぞぅなます（てんぐはぎの刺身）。																	
4689		ままーい	ikmvoc_4689.wav	名詞				周辺、近い人間関係			うまぬ　ままーいゆ　とぅみる（そこの周辺を探せ）。	まーにゃー　なかまうたきぬ　ままーいんどぅ　あい（黒つぐは仲間御嶽の周りにある）。	ばが　やーぬ　ままーいんな　びょーいんな　にゃーん（私の家の近くには病院はない）。	ばが　ままーいんな　いしゃー　みーん（私の知り合いには医者はいない）。														
4690		ままさ	ikmvoc_4690.wav	名詞		C		継父		ままさっざ	ままさうぎゃー　みっふぁかいば　みーたっふぁにゃーん（継父は嫌いだから見たくない）。																	
4691		ままさっざ	ikmvoc_4691.wav	名詞				継父		ままさ																		
4692		ままみ	ikmvoc_4692.wav	名詞		A		枝豆の一種																				
4693		まみ	ikmvoc_4693.wav	動詞	母音語幹	A		（薬を）塗る			ふがさんかい　っそぅいゆ　まみる（おできに薬を塗れ）。	ぱーや　あかんかい　わーぬ　あっゔぁう　まみー（おばあさんは髪に豚の油をつける［豚の油を整髪料として使うこともあった］）。																
4694		まみ	ikmvoc_4694.wav	名詞		B		腎臓			ひんじゃぬ　まみ（ヤギの腎臓）。																	
4695		まみ	ikmvoc_4695.wav	名詞		B		豆、特にあずき、大豆のことを言う			だいずまみ（大豆）。	まみゅー　ひきー　たうふー　ちゅふー（大豆をひいて豆腐を作る）。	まみそぅいまい（あずきご飯のおにぎり）。															
4696		まみく	ikmvoc_4696.wav	名詞		C		きなこ［大豆を煎って焦がし臼でひいて粉にしたもの。これに砂糖を入れて食べる。菓子の材料としても用いる］	まみぐ		まみゃー　いーきー　まみくー　ちゅふー（大豆を煎ってきなこをつくる）。																	
4698		まみそぅいまい	ikmvoc_4698.wav	名詞				小豆ご飯、赤飯、普通おにぎりにして食べる			さうがつんな　まみそぅいまいゆ　ふぁう（正月には赤飯のおにぎりを食べる）。																	
4699		まみっじゃにゃーだ	ikmvoc_4699.wav	成句				どれもこれも、誰もかれも；区別ができないで			うまん　いだはいゆー　むぬーぎゃー　まみっじゃにゃーだ　ふぁい（ここにだされているたべものをどれもこれもみんな食べなさい）。	かぬきゃが　はだぬ　ひとぅんみゃー　たうかー　ぬくらだ　まみっじゃにゃーだ　せんそーん　すにー　はりーにゃーん（彼等の年頃の人たちは一人残らず誰もかれも戦争で亡くなってしまった）。	うるーまい　かるーまい　まみっじゃにゃーだ　っじる（それもこれもみんな貰いなさい）。	いらばだ　まみっじゃにゃーだ　とぅい（選ばないで全て取れ）。	やまとぅぬ　にんぎんみゃー　っぞぬ　なーゆぎゃー　まみっじゃにゃーだ　っさん（県外の人間は魚の名前は区別がつかない）。													
4700	1	まみっじゃにゃーん	ikmvoc_4700.wav	成句				（どれもこれも、誰もかれも）区別ができない			くぬいぬ　かしゅんみゃー　たるがたるががら　まみっじゃにゃーん（最近の歌手たちは誰が誰やら区別がつかない）。	ういまい　くいまい　まみじゃにゃーんばかーい　じゃうとぅー　やいば　ふぁい（これもそれも　どれも（区別ができないくらい）おいしいから　食べなさい）。																
4700	2	まみっじゃにゃーん	ikmvoc_4700.wav	成句				（人や場面に合わせて）加減できない			まみっじゃにゃーんんまり（手加減を知らない奴）。																	
4701		まみな	ikmvoc_4701.wav	名詞		C		モヤシ			まみなう　ふぁう（もやしを食べる）。																	
4702		まみふー	ikmvoc_4702.wav	動詞	f/ff語幹			勝負する、勝つ、かなう　［「全然かなわない」という意味で否定形で使われることが多い］		まみっふぃ	ばぬんかい　まみっふぃーみーる（俺に挑戦してみろ）。	ばー　はーさにゃーや　かいんな　まみっふぁん（私は、競走は彼には全然かなわない）。	っゔぁー　ばぬんかいや　まみっふぁん（あなたは私にはかなわないよ）。															
4703		まみまーらしゃ	ikmvoc_4703.wav	名詞			〘鳥〙	〘鳥〙ツバメ			まみまーらしゃぬ　みーらいゆーば　まみまい　とぅい　ずぶん（ツバメが渡ってくる頃なので小豆を収穫する時分になっている［秋の初め、十五夜のころ］）。																	
4704		まむちゃ	ikmvoc_4704.wav	名詞		C		きれいにたたむこと			つんな　はっでぃー　まむちゃー　ひー　うっきゅーたい（ 着物を脱いできちんとたたんで置いていた）。																	
4705		まゆ	ikmvoc_4705.wav	名詞		B		猫			まゆー　ゆむぬーどぅ　とぅい（猫は鼠をとる）。	まゆー　つかなう（猫を飼う）。	からぱいまゆがま（灰のついた猫　［古謡「池間ぬ主」から］）。															
4706		まゆ	ikmvoc_4706.wav	名詞		B		眉毛		まゆぎー																		
4707		まゆぎー	ikmvoc_4707.wav	名詞				眉毛		まゆ	ういびとぅ　なりー　まゆぎーまい　っそぅふ　なりーどぅ（年取って眉毛も白くなっている）。																	
4708	1	まゆずきゃふ	ikmvoc_4708.wav	名詞			〘鳥〙	〘鳥〙カモメ		つきゃふ																		
4708	2	まゆずきゃふ	ikmvoc_4708.wav	名詞				不美人		んずぎ	かぬ　みどぅんな　むいとぅぬ　まゆずきゃふ（あの女はとても不美人だ）。																	
4709		まら	ikmvoc_4709.wav	名詞		B		男根、おちんちん			まらぬどぅ　ういゆー（男根がかたくなっている）。	あさまら（朝の勃起した男根）。																
4710		まらういかびっちゃ	ikmvoc_4710.wav	名詞			〘魚〙	〘魚〙ツノダシ			まらういかびっちゃー　きつぎむぬがま（ツノダシはとてもきれいだ）。																	
4711		まらちゃー	ikmvoc_4711.wav	名詞				男根を合わすこと、仲のいい男同士の友達の形容			かにとぅ　まさいや　まらちゃーあぐ（カニとマサイはとても仲が良い子供の時からの親友だ）。																	
4712		まり	ikmvoc_4712.wav	名詞		A		稀（まれ）			うらー　まりんどぅ　あい（それは稀にある）。																	
4713		まる	ikmvoc_4713.wav	形容詞		A		（ものの長さが）短い；（時間が）短い			まるんぬつ（短い命）。	うぬ　くばずーぬ　んﾟなー　まるかいば　みっじゃ　んﾟまいん（この釣瓶の縄は短いので水が汲めない）。	くぬいぬ　しょーがっこーぬ　やすみじかんな　まるかいば　あそぅばいん（最近の小学校の休み時間は短いので遊べない）。															
4714		まるた	ikmvoc_4714.wav	名詞		A		丸太			まるたひー　やーゆ　ふつ（丸太で家を建てる）。																	
4716		まるふ	ikmvoc_4716.wav	動詞	k語幹	A		（縄で）縛る、まとめる、丸める、（網の口を）とじる	まるつ	すまい	っゔぁうぎゃー　むぬいゆ　つかだかー　まるかっどー（お前は言うことを聞かないと縛りあげるぞ）。	ぐんな　せんぎばかーい　はいりゅーば、じょ　あんな　たっゔぃー　まるかでぃ（むろあじは千斤くらいはいったので、網を引きよせて（網の）口を閉じよう［１斤＝６００グラム、「グン」は「ムッル」の成魚になったもの］）。	ひんじゃう　まるき（ヤギの（足を）しばれ）。	ひんじゃぬ　はっじゅ　まるふ（山羊の足を縛る）。	ぶーっじゅ　まるふ（サトウキビを束ねる）。													
4717		まるん	ikmvoc_4717.wav	動詞	m語幹	A		（ものを）丸める；（髪を）丸く結う；（人を）丸め込む			かびーゆ　まるみー　すてぃたい（紙を丸めて捨てた）。	あかう　まるん（髪を丸く結う）。	ひとぅーぎゃー　まるまん（人を丸め込まない［＞丸め込んではいけない］）。															
4718		まるんぬつ	ikmvoc_4718.wav	形容詞				短命だ			さきぬん　たばくふつ　ひとぅんみゃー　まるんぬつむぬ（酒飲みで喫煙者は短命だ）。																	
4719		まんき	ikmvoc_4719.wav	動詞	母音語幹	C		混ぜる		まんつ、まっでぃ、まっず	うぬきゃが　ふたーっちゅ　まんきる（その二つを混ぜなさい）。																	
4722		まんず	ikmvoc_4722.wav	動詞	zz/dd語幹	A		（物が表面に）飛び出る、（ものが収まりきらずに）はみでる	まんっず	まんでぃ、とぅんでぃ	やいー　ほぅにゃー　まんでぃー　どぅーい（瘦せて骨が飛び出ている）。																	
